old_product_id,old_title,old_total_spend,old_total_revenue,old_roas,new_product_id,new_title,match_method,match_confidence
pb-sspg-1-a,Southern Subtropics Pig Forage Mix - | Nature's Seed,0.24,0.00,0.00,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-sspg-1-a,Southern Subtropics Pig Forage Mix - | Nature's Seed,0.24,0.00,0.00,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-sspg-1-a,Southern Subtropics Pig Forage Mix - | Nature's Seed,0.24,0.00,0.00,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-mwpg-2.5-a,Mid-West/Mid-Atlantic Pig Forage Mix - | Nature's Seed,0.72,0.00,0.00,gla_445559,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-mwpg-2.5-a,Mid-West/Mid-Atlantic Pig Forage Mix - | Nature's Seed,0.72,0.00,0.00,gla_445282,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-mwpg-2.5-a,Mid-West/Mid-Atlantic Pig Forage Mix - | Nature's Seed,0.72,0.00,0.00,gla_445851,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pnwpg-0.5-a,Pacific Northwest Pig Forage Mix - | Nature's Seed,4.96,0.00,0.00,gla_445861,"Horse Pasture Seed Mix - Cold Season Northern Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pnwpg-0.5-a,Pacific Northwest Pig Forage Mix - | Nature's Seed,4.96,0.00,0.00,gla_445860,"Horse Pasture Seed Mix - Cold Season Northern Forage - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pnwpg-0.5-a,Pacific Northwest Pig Forage Mix - | Nature's Seed,4.96,0.00,0.00,gla_445280,"Horse Pasture Seed Mix - Cold Season Northern Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-iwpg-1-a,Intermountain West Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445559,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-iwpg-1-a,Intermountain West Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445282,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-iwpg-1-a,Intermountain West Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445851,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pg-elvi-1-lb,Virginia Wildrye - | Nature's Seed,0.28,0.00,0.00,gla_459553,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 10 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map,medium
pg-elvi-1-lb,Virginia Wildrye - | Nature's Seed,0.28,0.00,0.00,gla_459555,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 20 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map,medium
pg-elvi-1-lb,Virginia Wildrye - | Nature's Seed,0.28,0.00,0.00,gla_459554,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 50 lb,  | Nature's Seed",replacement_map,medium
pb-ssapg-0.5-a,Southwest Semi-Arid Steppe Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445857,"Goat Pasture & Forage Mix - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-ssapg-0.5-a,Southwest Semi-Arid Steppe Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445856,"Goat Pasture & Forage Mix - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-ssapg-0.5-a,Southwest Semi-Arid Steppe Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445278,"Goat Pasture & Forage Mix - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
w-grst3-n-1-lb,Coastal Gumweed - Wildflower Seed | Nature's Seed,0.57,0.00,0.00,gla_452928,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 0.5 lb, Covers 2,000 sq ft | Nature's Seed",title_similarity_0.55,low
w-grst3-n-1-lb,Coastal Gumweed - Wildflower Seed | Nature's Seed,0.57,0.00,0.00,gla_452929,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 1 lb, Covers 1000 sq ft | Nature's Seed",title_similarity_0.55,low
w-grst3-n-1-lb,Coastal Gumweed - Wildflower Seed | Nature's Seed,0.57,0.00,0.00,gla_452930,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 2 lb, Covers 2000 sq ft | Nature's Seed",title_similarity_0.55,low
pb-satpg-2.5-a,South-Atlantic Transitional Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445281,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 10 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-satpg-2.5-a,South-Atlantic Transitional Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445850,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 20 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-satpg-2.5-a,South-Atlantic Transitional Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445849,"Horse Pasture Seed Mix - Cool-Adapted, No-Filler Forage - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
w-esca-n-1-lb,California Poppy - Wildflower Seed | Nature's Seed,4.26,0.00,0.00,gla_447375,"California Poppy Seed - Golden Orange Native Wildflower - 1 lb, Covers 8,000 sq ft | Nature's Seed",title_similarity_0.64,low
w-esca-n-1-p,California Poppy - Wildflower Seed | Nature's Seed,2.74,0.00,0.00,gla_447375,"California Poppy Seed - Golden Orange Native Wildflower - 1 lb, Covers 8,000 sq ft | Nature's Seed",title_similarity_0.64,low
w-parh-50-p,Shirley Poppy - Wildflower Seed | Nature's Seed,1.81,0.00,0.00,UNMATCHED,,none,none
pb-ssawfr-0.5-a,Southwest Semi-Arid Steppe Wildfire Resistant Blend - Specialty Seed | Nature's Seed,0.00,0.00,0.00,UNMATCHED,,none,none
w-lapl-n-50-p,Tidy Tips - Wildflower Seed | Nature's Seed,0.00,0.00,0.00,UNMATCHED,,none,none
w-clun-0.5-lb,Mountain Garland - Wildflower Seed | Nature's Seed,0.86,0.00,0.00,UNMATCHED,,none,none
pg-elvi-50-lb,Virginia Wildrye - | Nature's Seed,0.13,0.00,0.00,gla_459553,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 10 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map,medium
pg-elvi-50-lb,Virginia Wildrye - | Nature's Seed,0.13,0.00,0.00,gla_459555,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 20 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map,medium
pg-elvi-50-lb,Virginia Wildrye - | Nature's Seed,0.13,0.00,0.00,gla_459554,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 50 lb,  | Nature's Seed",replacement_map,medium
w-laca-0.5-lb,California Goldfields - Wildflower Seed | Nature's Seed,4.79,0.00,0.00,gla_452928,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 0.5 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map,medium
w-laca-0.5-lb,California Goldfields - Wildflower Seed | Nature's Seed,4.79,0.00,0.00,gla_452929,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 1 lb, Covers 1000 sq ft | Nature's Seed",replacement_map,medium
w-laca-0.5-lb,California Goldfields - Wildflower Seed | Nature's Seed,4.79,0.00,0.00,gla_452930,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 2 lb, Covers 2000 sq ft | Nature's Seed",replacement_map,medium
w-clam-50-p,Farewell-To-Spring - Wildflower Seed | Nature's Seed,0.09,0.00,0.00,UNMATCHED,,none,none
w-clun-n-1-p,Mountain Garland - Wildflower Seed | Nature's Seed,0.09,0.00,0.00,UNMATCHED,,none,none
w-clun-5-p,Mountain Garland - Wildflower Seed | Nature's Seed,2.89,0.00,0.00,UNMATCHED,,none,none
w-lapl-50-p,Tidy Tips - Wildflower Seed | Nature's Seed,0.00,0.00,0.00,UNMATCHED,,none,none
pb-swdpg-1-a,Southwest Desert Pig Forage Mix - | Nature's Seed,0.99,0.00,0.00,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-swdpg-1-a,Southwest Desert Pig Forage Mix - | Nature's Seed,0.99,0.00,0.00,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-swdpg-1-a,Southwest Desert Pig Forage Mix - | Nature's Seed,0.99,0.00,0.00,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
w-lapl-0.25-lb,Tidy Tips - Wildflower Seed | Nature's Seed,1.46,0.00,0.00,UNMATCHED,,none,none
w-arpl-1-p,Prickly Poppy - Wildflower Seed | Nature's Seed,0.92,0.00,0.00,UNMATCHED,,none,none
w-lagl-0.5-lb,Yellowray Goldfields - Wildflower Seed | Nature's Seed,0.22,0.00,0.00,gla_452773,"Yellow Lupine Wildflower Seed - Native Golden Annual - 0.25 lb, Covers 500 sq ft | Nature's Seed",title_similarity_0.60,low
w-lagl-0.5-lb,Yellowray Goldfields - Wildflower Seed | Nature's Seed,0.22,0.00,0.00,gla_452774,"Yellow Lupine Wildflower Seed - Native Golden Annual - 0.5 lb, Covers 1000 sq ft | Nature's Seed",title_similarity_0.60,low
w-lagl-0.5-lb,Yellowray Goldfields - Wildflower Seed | Nature's Seed,0.22,0.00,0.00,gla_452775,"Yellow Lupine Wildflower Seed - Native Golden Annual - 1 lb, Covers 2000 sq ft | Nature's Seed",title_similarity_0.60,low
pg-trci-1-lb,Tree Clover - Specialty Seed | Nature's Seed,2.49,0.00,0.00,UNMATCHED,,none,none
w-lubi-0.5-lb,Miniature Lupine - Wildflower Seed | Nature's Seed,0.53,0.00,0.00,gla_452618,"Miniature Lupine Wildflower Seed - Native Blue Annual - 0.25 lb, Covers 1,000 sq ft | Nature's Seed",base_sku_match,high
w-lubi-0.5-lb,Miniature Lupine - Wildflower Seed | Nature's Seed,0.53,0.00,0.00,gla_452618,"Miniature Lupine Wildflower Seed - Native Blue Annual - 0.5 lb, Covers 500 sq ft | Nature's Seed",base_sku_match,high
w-lubi-0.5-lb,Miniature Lupine - Wildflower Seed | Nature's Seed,0.53,0.00,0.00,gla_452617,"Miniature Lupine Wildflower Seed - Native Blue Annual - 1 lb, Covers 2000 sq ft | Nature's Seed",base_sku_match,high
w-lapl-1-p,Tidy Tips - Wildflower Seed | Nature's Seed,0.67,0.00,0.00,UNMATCHED,,none,none
w-isme5-1-lb,Coastal Goldenbush - Wildflower Seed | Nature's Seed,2.19,0.00,0.00,UNMATCHED,,none,none
w-lapl-1-lb,Tidy Tips - Wildflower Seed | Nature's Seed,0.00,0.00,0.00,UNMATCHED,,none,none
w-isme5-50-p,Coastal Goldenbush - Wildflower Seed | Nature's Seed,0.00,0.00,0.00,UNMATCHED,,none,none
pg-lius-25-lb,Common Flax - | Nature's Seed,3.04,0.00,0.00,UNMATCHED,,none,none
pg-pavi-1-lb,Switchgrass - | Nature's Seed,0.91,0.00,0.00,gla_445499,"Switchgrass Seed - Perennial Pasture & Habitat Grass - 25 lb,  | Nature's Seed",base_sku_match,high
pg-pavi-1-lb,Switchgrass - | Nature's Seed,0.91,0.00,0.00,gla_446805,"Switchgrass Seed - Perennial Pasture & Habitat Grass - 5 lb,  | Nature's Seed",base_sku_match,high
pg-pavi-1-lb,Switchgrass - | Nature's Seed,0.91,0.00,0.00,gla_446806,"Switchgrass Seed - Perennial Pasture & Habitat Grass - 50 lb,  | Nature's Seed",base_sku_match,high
pg-atpo-25-lb,Cattle Spinach - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_440359,"Cattle Pasture Seed Mix - Cold Season Perennial Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map,medium
pg-atpo-25-lb,Cattle Spinach - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_446796,"Cattle Pasture Seed Mix - Cold Season Perennial Forage - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map,medium
pg-atpo-25-lb,Cattle Spinach - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_446797,"Cattle Pasture Seed Mix - Cold Season Perennial Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map,medium
pg-elvi-25-lb,Virginia Wildrye - | Nature's Seed,0.66,0.00,0.00,gla_459553,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 10 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map,medium
pg-elvi-25-lb,Virginia Wildrye - | Nature's Seed,0.66,0.00,0.00,gla_459555,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 20 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map,medium
pg-elvi-25-lb,Virginia Wildrye - | Nature's Seed,0.66,0.00,0.00,gla_459554,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 50 lb,  | Nature's Seed",replacement_map,medium
pg-lius-1-lb,Common Flax - | Nature's Seed,0.70,0.00,0.00,UNMATCHED,,none,none
pb-pswpg-0.5-a,Pacific Southwest Pig Forage Mix - | Nature's Seed,0.36,0.00,0.00,gla_445861,"Horse Pasture Seed Mix - Cold Season Northern Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pswpg-0.5-a,Pacific Southwest Pig Forage Mix - | Nature's Seed,0.36,0.00,0.00,gla_445860,"Horse Pasture Seed Mix - Cold Season Northern Forage - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pswpg-0.5-a,Pacific Southwest Pig Forage Mix - | Nature's Seed,0.36,0.00,0.00,gla_445280,"Horse Pasture Seed Mix - Cold Season Northern Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
w-lubi-1-lb,Miniature Lupine - Wildflower Seed | Nature's Seed,4.05,0.00,0.00,gla_452618,"Miniature Lupine Wildflower Seed - Native Blue Annual - 0.25 lb, Covers 1,000 sq ft | Nature's Seed",base_sku_match,high
w-lubi-1-lb,Miniature Lupine - Wildflower Seed | Nature's Seed,4.05,0.00,0.00,gla_452618,"Miniature Lupine Wildflower Seed - Native Blue Annual - 0.5 lb, Covers 500 sq ft | Nature's Seed",base_sku_match,high
w-lubi-1-lb,Miniature Lupine - Wildflower Seed | Nature's Seed,4.05,0.00,0.00,gla_452617,"Miniature Lupine Wildflower Seed - Native Blue Annual - 1 lb, Covers 2000 sq ft | Nature's Seed",base_sku_match,high
pb-swdpg-0.5-a,Southwest Desert Pig Forage Mix - | Nature's Seed,1.00,0.00,0.00,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-swdpg-0.5-a,Southwest Desert Pig Forage Mix - | Nature's Seed,1.00,0.00,0.00,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-swdpg-0.5-a,Southwest Desert Pig Forage Mix - | Nature's Seed,1.00,0.00,0.00,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-wlwp-500-f,Western Low-Water Use Pollinator Blend - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_446826,"Deer-Resistant Wildflower Seed Mix - Pollinator-Friendly Blooms - 0.5 lb,  | Nature's Seed",title_similarity_0.56,low
pb-wlwp-500-f,Western Low-Water Use Pollinator Blend - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_446827,"Deer-Resistant Wildflower Seed Mix - Pollinator-Friendly Blooms - 1 lb, Covers 2,000 sq ft | Nature's Seed",title_similarity_0.56,low
pb-wlwp-500-f,Western Low-Water Use Pollinator Blend - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_446828,"Deer-Resistant Wildflower Seed Mix - Pollinator-Friendly Blooms - 5 lb, Covers 10,000 sq ft | Nature's Seed",title_similarity_0.56,low
pb-iwpg-0.5-a,Intermountain West Pig Forage Mix - | Nature's Seed,1.99,0.00,0.00,gla_445559,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-iwpg-0.5-a,Intermountain West Pig Forage Mix - | Nature's Seed,1.99,0.00,0.00,gla_445282,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-iwpg-0.5-a,Intermountain West Pig Forage Mix - | Nature's Seed,1.99,0.00,0.00,gla_445851,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
w-laca-50-p,California Goldfields - Wildflower Seed | Nature's Seed,2.95,0.00,0.00,gla_447375,"California Poppy Seed - Golden Orange Native Wildflower - 1 lb, Covers 8,000 sq ft | Nature's Seed",title_similarity_0.62,low
w-bala-0.25-lb,San Diego Sunflower - Wildflower Seed | Nature's Seed,0.00,0.00,0.00,UNMATCHED,,none,none
s-innoc-10-lb,Am 120 Standard Mycorrhizal Inoculant - Planting Aids | Nature's Seed,3.07,0.00,0.00,gla_445520,Mycorrhizal Inoculant AM 120 - 5 lb Root Enhancer for Lawns & Gardens | Nature's Seed,base_sku_match,high
w-arpl-5-p,Prickly Poppy - Wildflower Seed | Nature's Seed,0.28,0.00,0.00,UNMATCHED,,none,none
w-oesp-0.5-lb,Pinkladies - Wildflower Seed | Nature's Seed,0.77,0.00,0.00,UNMATCHED,,none,none
pg-atle-10-lb,Quailbush - Specialty Seed | Nature's Seed,3.90,0.00,0.00,UNMATCHED,,none,none
pb-ssahb-1-a,Southwest Semi-Arid Steppe Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.19,0.00,0.00,gla_445285,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map,medium
pb-ssahb-1-a,Southwest Semi-Arid Steppe Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.19,0.00,0.00,gla_445846,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map,medium
pb-ssahb-1-a,Southwest Semi-Arid Steppe Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.19,0.00,0.00,gla_445845,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map,medium
pb-iwpg-2.5-a,Intermountain West Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445559,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-iwpg-2.5-a,Intermountain West Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445282,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-iwpg-2.5-a,Intermountain West Pig Forage Mix - | Nature's Seed,0.00,0.00,0.00,gla_445851,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
w-lapl-n-1-lb,Tidy Tips - Wildflower Seed | Nature's Seed,1.40,0.00,0.00,UNMATCHED,,none,none
w-grca-n-50-p,Gum Plant - Wildflower Seed | Nature's Seed,0.11,0.00,0.00,UNMATCHED,,none,none
pb-pswhb-500-f,Pacific Southwest Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_445285,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map,medium
pb-pswhb-500-f,Pacific Southwest Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_445846,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map,medium
pb-pswhb-500-f,Pacific Southwest Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_445845,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map,medium
w-panu-0.25-lb,Icelandic Poppy - Wildflower Seed | Nature's Seed,1.49,0.00,0.00,UNMATCHED,,none,none
w-esma-1-p,Coastal California Poppy - Wildflower Seed | Nature's Seed,1.50,0.00,0.00,gla_452928,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 0.5 lb, Covers 2,000 sq ft | Nature's Seed",title_similarity_0.62,low
w-esma-1-p,Coastal California Poppy - Wildflower Seed | Nature's Seed,1.50,0.00,0.00,gla_452929,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 1 lb, Covers 1000 sq ft | Nature's Seed",title_similarity_0.62,low
w-esma-1-p,Coastal California Poppy - Wildflower Seed | Nature's Seed,1.50,0.00,0.00,gla_452930,"Coastal Sage Scrub Seed Mix - California Native Wildflower - 2 lb, Covers 2000 sq ft | Nature's Seed",title_similarity_0.62,low
wb-hp-500-f,Hummingbird Pollinator Mix - Wildflower Seed | Nature's Seed,2.04,0.00,0.00,gla_452794,"Xerces Pollinator Wildflower Seed Mix - Central Valley Native - 0.5 lb, Covers 500 sq ft | Nature's Seed",title_similarity_0.55,low
wb-hp-500-f,Hummingbird Pollinator Mix - Wildflower Seed | Nature's Seed,2.04,0.00,0.00,gla_452795,"Xerces Pollinator Wildflower Seed Mix - Central Valley Native - 1 lb, Covers 1000 sq ft | Nature's Seed",title_similarity_0.55,low
wb-hp-500-f,Hummingbird Pollinator Mix - Wildflower Seed | Nature's Seed,2.04,0.00,0.00,gla_452796,"Xerces Pollinator Wildflower Seed Mix - Central Valley Native - 2 lb, Covers 2000 sq ft | Nature's Seed",title_similarity_0.55,low
s-innoc-25-lb,Am 120 Standard Mycorrhizal Inoculant - Planting Aids | Nature's Seed,0.36,0.00,0.00,gla_445520,Mycorrhizal Inoculant AM 120 - 5 lb Root Enhancer for Lawns & Gardens | Nature's Seed,base_sku_match,high
w-lapl-5-p,Tidy Tips - Wildflower Seed | Nature's Seed,1.66,0.00,0.00,UNMATCHED,,none,none
w-lafr4-n-0.5-lb,Fremont's Goldfields - Wildflower Seed | Nature's Seed,5.75,0.00,0.00,UNMATCHED,,none,none
pb-ssahb-2000-f,Southwest Semi-Arid Steppe Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_445285,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map,medium
pb-ssahb-2000-f,Southwest Semi-Arid Steppe Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_445846,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map,medium
pb-ssahb-2000-f,Southwest Semi-Arid Steppe Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.00,0.00,0.00,gla_445845,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map,medium
w-lapl-n-5-p,Tidy Tips - Wildflower Seed | Nature's Seed,0.00,0.00,0.00,UNMATCHED,,none,none
pb-ssapg-2.5-a,Southwest Semi-Arid Steppe Pig Forage Mix - | Nature's Seed,0.41,0.00,0.00,gla_445857,"Goat Pasture & Forage Mix - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-ssapg-2.5-a,Southwest Semi-Arid Steppe Pig Forage Mix - | Nature's Seed,0.41,0.00,0.00,gla_445856,"Goat Pasture & Forage Mix - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-ssapg-2.5-a,Southwest Semi-Arid Steppe Pig Forage Mix - | Nature's Seed,0.41,0.00,0.00,gla_445278,"Goat Pasture & Forage Mix - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pg-trwi-50-lb,Tomcat Clover - Specialty Seed | Nature's Seed,2.84,0.00,0.00,UNMATCHED,,none,none
pb-pswpg-2.5-a,Pacific Southwest Pig Forage Mix - | Nature's Seed,2.82,0.00,0.00,gla_445861,"Horse Pasture Seed Mix - Cold Season Northern Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pswpg-2.5-a,Pacific Southwest Pig Forage Mix - | Nature's Seed,2.82,0.00,0.00,gla_445860,"Horse Pasture Seed Mix - Cold Season Northern Forage - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pswpg-2.5-a,Pacific Southwest Pig Forage Mix - | Nature's Seed,2.82,0.00,0.00,gla_445280,"Horse Pasture Seed Mix - Cold Season Northern Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pg-anha-1-lb,Sand Bluestem - | Nature's Seed,0.00,0.00,0.00,UNMATCHED,,none,none
pb-swthb-1-a,Southwest Transitional Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.10,0.00,0.00,gla_445285,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map,medium
pb-swthb-1-a,Southwest Transitional Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.10,0.00,0.00,gla_445846,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map,medium
pb-swthb-1-a,Southwest Transitional Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,0.10,0.00,0.00,gla_445845,"Sheep Pasture Seed Mix - Transitional Zone, Drought-Tolerant - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map,medium
w-lagl-n-1-p,Yellowray Goldfields - Wildflower Seed | Nature's Seed,0.44,0.00,0.00,gla_452773,"Yellow Lupine Wildflower Seed - Native Golden Annual - 0.25 lb, Covers 500 sq ft | Nature's Seed",title_similarity_0.60,low
