Product Item ID,Product Title,Product Type L1,Product Type L2,Total Spend ($),Total Clicks,Total Conversions,Total Conv Value ($),ROAS
gla_183592,Southwest Semi-Arid Steppe Horse Forage Mix,pasture seed,horse pastures,1.71,1,0.0,0.0,0.0
gla_183440,Owl’s Clover,wildflower seed,wildflower seed by region,1.7,1,0.0,0.0,0.0
w-cobi-5-p,Garden Cosmos - Wildflower Seed | Nature's Seed,wildflower seed,garden cosmos,1.7,5,0.0,0.0,0.0
gla_184132,Hooker's Evening Primrose,wildflower seed,wildflower seed by region,1.69,2,0.0,0.0,0.0
w-dipu-1-lb,Purple Foxglove - Wildflower Seed | Nature's Seed,wildflower seed,purple foxglove,1.68,5,0.0,0.0,0.0
gla_185537,South-Atlantic Transitional Poultry Forage Mix,pasture seed,poultry pastures,1.68,3,0.0,0.0,0.0
w-cobi-0.25-lb,Garden Cosmos - Wildflower Seed | Nature's Seed,wildflower seed,garden cosmos,1.68,6,0.0,0.0,0.0
pg-nale-50-lb,Foothill Needlegrass - Pasture Seed | Nature's Seed,pasture seed,foothill needlegrass,1.67,5,0.0,0.0,0.0
gla_185251,Western Yarrow,sale,,1.67,2,0.0,0.0,0.0
w-phdr-50-p,Drummond Phlox - Wildflower Seed | Nature's Seed,wildflower seed,drummond phlox,1.66,6,0.0,0.0,0.0
gla_183357,Standing Cypress,wildflower seed,wildflower seed by region,1.66,5,0.0,0.0,0.0
w-lapl-5-p,Tidy Tips - Wildflower Seed | Nature's Seed,wildflower seed,tidy tips,1.66,4,0.0,0.0,0.0
w-panu-50-p,Icelandic Poppy - Wildflower Seed | Nature's Seed,wildflower seed,icelandic poppy,1.66,7,0.0,0.0,0.0
gla_187205,Baldwin’s Ironweed,wildflower seed,wildflower seed by region,1.66,6,0.0,0.0,0.0
w-grst3-n-1-p,Coastal Gumweed - Wildflower Seed | Nature's Seed,wildflower seed,coastal gumweed,1.66,10,0.0,0.0,0.0
w-siar,Sweet William Catchfly Wildflower Seed | Nature's Seed,wildflower seed,sweet william catchfly,1.65,13,0.0,0.0,0.0
w-cola-1-p,Lance-Leaved Coreopsis - Wildflower Seed | Nature's Seed,wildflower seed,lance-leaved coreopsis,1.65,3,0.0,0.0,0.0
wb-bfp,Butterfly Pollinator Mix Wildflower Seed | Nature's Seed,wildflower seed,butterfly pollinator mix,1.65,3,0.0,0.0,0.0
w-bala,San Diego Sunflower Wildflower Seed | Nature's Seed,wildflower seed,san diego sunflower,1.64,9,0.0,0.0,0.0
gla_183516,Desert Sunflower,wildflower seed,wildflower seed by region,1.64,3,0.0,0.0,0.0
pb-swdug-2.5-a,Southwest Desert Upland Game Food Plot Blend - Specialty Seed | Nature's Seed,specialty seed,southwest desert upland game food plot blend,1.64,2,0.0,0.0,0.0
gla_183375,Showy Goldeneye,wildflower seed,wildflower seed by region,1.64,2,0.0,0.0,0.0
gla_355677,Upland White Aster,wildflower seed,wildflower seed by region,1.64,3,0.0,0.0,0.0
gla_186221,Common Vervain,wildflower seed,,1.64,2,0.0,0.0,0.0
w-bala-5-p,San Diego Sunflower - Wildflower Seed | Nature's Seed,wildflower seed,san diego sunflower,1.63,3,0.0,0.0,0.0
gla_187184,Arkansas Rose,heartland collection,wildflower seed by region,1.63,1,0.0,0.0,0.0
gla_186425,Creek Clover,specialty seed,,1.63,3,0.0,0.0,0.0
gla_184257,White Evening Primrose,wildflower seed,wildflower seed by region,1.63,2,0.0,0.0,0.0
9635501058044051019,"Rice Hulls: Improve Seed Contact, Germination & Hold Moisture - Nature's Seed",,,1.62,2,0.0,0.0,0.0
pb-gphb-1000-f,Great Plains Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,great plains honey bee pasture blend,1.62,9,0.0,0.0,0.0
w-ruhi-5-p,Black-Eyed Susan - Wildflower Seed | Nature's Seed,wildflower seed,black-eyed susan,1.62,3,0.0,0.0,0.0
w-phta-n-50-p,Lacy Phacelia - Wildflower Seed | Nature's Seed,wildflower seed,lacy phacelia,1.61,4,0.0,0.0,0.0
w-pery-1-lb,Blue Mountain Penstemon - Wildflower Seed | Nature's Seed,wildflower seed,blue mountain penstemon,1.6,7,0.0,0.0,0.0
gs3_444937,"Nature's Seed Pasture & Forage 50 Lb for 50,000 Sq Ft Blue Grama Filler-Free Curated Varieties by Seed Experts",pasture seeds,single species pasture seeds,1.6,3,0.0,0.0,0.0
866527275771364443,"Blue Ribbon Water-Wise Lawn Mix | TWCA Certified - 5 Lb - 1,000 Sq. Ft",,,1.6,4,0.0,0.0,0.0
w-lusu-n-0.5-lb,Arroyo Lupine - Wildflower Seed | Nature's Seed,wildflower seed,arroyo lupine,1.6,6,0.0,0.0,0.0
w-esme-0.25-lb,Mexican Gold Poppy - Wildflower Seed | Nature's Seed,wildflower seed,mexican gold poppy,1.59,11,0.0,0.0,0.0
w-lude-1-p,Golden Lupine - Wildflower Seed | Nature's Seed,wildflower seed,golden lupine,1.59,6,0.0,0.0,0.0
w-cecy-0.25-lb,Bachelor Button - Wildflower Seed | Nature's Seed,wildflower seed,bachelor button,1.59,6,0.0,0.0,0.0
w-phca2-n-1-p,California phacelia - Wildflower Seed | Nature's Seed,wildflower seed,california phacelia,1.59,6,0.0,0.0,0.0
w-carh-1-lb,Splitleaf Indian Paintbrush - Wildflower Seed | Nature's Seed,wildflower seed,splitleaf indian paintbrush,1.58,4,0.0,0.0,0.0
w-sibe-n-50-p,Blue-Eyed Grass - Wildflower Seed | Nature's Seed,wildflower seed,blue-eyed grass,1.58,2,0.0,0.0,0.0
gla_184056,Rocky Mountain Iris,sale,wildflower seed by region,1.58,2,0.0,0.0,0.0
w-clwi-n-50-p,Fort Miller Clarkia - Wildflower Seed | Nature's Seed,wildflower seed,fort miller clarkia,1.58,3,0.0,0.0,0.0
w-oepa-0.5-lb,White Evening Primrose - Wildflower Seed | Nature's Seed,wildflower seed,white evening primrose,1.58,10,0.0,0.0,0.0
gla_183684,Southern Subtropics Beef Cattle Forage Mix,pasture seed,cattle pastures,1.56,3,0.0,0.0,0.0
2988382778511579255,Shop Blue Eyed Grass Seed for Sale | Nature's Seed,,,1.56,3,0.0,0.0,0.0
gla_186254,Blue-Eyed Grass,wildflower seed,,1.56,1,0.0,0.0,0.0
w-lusu-50-p,Arroyo Lupine - Wildflower Seed | Nature's Seed,wildflower seed,arroyo lupine,1.55,2,0.0,0.0,0.0
turf-wns-1500-f,TWCA Water-Wise Northern Sports Mix - Grass Seed | Nature's Seed,grass seed,twca water-wise northern sports mix,1.55,2,0.0,0.0,0.0
gla_187150,Woolly Sunflower,wildflower seed,wildflower seed by region,1.55,2,0.0,0.0,0.0
gla_183983,Southwest Transitional Alpaca/Llama Forage Mix,sale,alpaca/llama pastures,1.55,1,0.0,0.0,0.0
w-esca-5-p,California Poppy - Wildflower Seed | Nature's Seed,wildflower seed,california poppy,1.54,4,0.0,0.0,0.0
w-liru-0.25-lb,Scarlet Flax - Wildflower Seed | Nature's Seed,wildflower seed,scarlet flax,1.54,2,0.0,0.0,0.0
w-cobi-50-p,Garden Cosmos - Wildflower Seed | Nature's Seed,wildflower seed,garden cosmos,1.53,5,0.0,0.0,0.0
pb-swtwfr-2.5-a,Southwest Transitional Wildfire Resistant Blend - Specialty Seed | Nature's Seed,specialty seed,southwest transitional wildfire resistant blend,1.53,2,0.0,0.0,0.0
gla_183222,Lance-Leaved Coreopsis,wildflower seed,wildflower seed by region,1.53,7,0.0,0.0,0.0
wb-smm,Santa Monica Mountain Cover Mix Wildflower Seed | Nature's Seed,wildflower seed,santa monica mountain cover mix,1.53,3,0.0,0.0,0.0
w-clun,Mountain Garland Wildflower Seed | Nature's Seed,wildflower seed,mountain garland,1.53,4,0.0,0.0,0.0
8792535086166064422,100% Turf-Type Tall Fescue Seed (3 varieties),,,1.52,1,0.0,0.0,0.0
w-astu,Butterfly Milkweed Wildflower Seed | Nature's Seed,wildflower seed,butterfly milkweed,1.52,10,0.0,0.0,0.0
w-luna-n-0.25-lb,Sky Lupine - Wildflower Seed | Nature's Seed,wildflower seed,sky lupine,1.52,6,0.0,0.0,0.0
gla_186973,Gum Plant,wildflower seeds,,1.51,3,0.0,0.0,0.0
gs2_444937,"Nature's Seed Forage 25 Lb of Pasture Grass Seed for 25,000 Sq Ft Blue Grama Filler-Free Curated Varieties by Seed Experts",pasture seeds,single species pasture seeds,1.51,4,0.0,0.0,0.0
gla_184917,Southwest Semi-Arid Steppe Erosion Control Mix,specialty seed,erosion control blends,1.51,1,0.0,0.0,0.0
w-lude-n-5-p,Golden Lupine - Wildflower Seed | Nature's Seed,wildflower seed,golden lupine,1.51,5,0.0,0.0,0.0
gla_187193,Aromatic Aster,wildflower seed,wildflower seed by region,1.5,2,0.0,0.0,0.0
w-esma-1-p,Coastal California Poppy - Wildflower Seed | Nature's Seed,wildflower seed,coastal california poppy,1.5,6,0.0,0.0,0.0
gla_184173,Munro Globemallow,sale,wildflower seed by region,1.5,2,0.0,0.0,0.0
w-cllu-1-lb,Yellow Beeplant - Wildflower Seed | Nature's Seed,wildflower seed,yellow beeplant,1.5,8,0.0,0.0,0.0
w-acla-1-p,Western Yarrow - Wildflower Seed | Nature's Seed,wildflower seed,western yarrow,1.5,3,0.0,0.0,0.0
gla_186869,Spike Bentgrass,pasture seed,individual pasture species,1.5,5,0.0,0.0,0.0
w-panu-0.25-lb,Icelandic Poppy - Wildflower Seed | Nature's Seed,wildflower seed,icelandic poppy,1.49,5,0.0,0.0,0.0
16476227217249736971,Oats - 1 lb,,,1.49,2,0.0,0.0,0.0
gla_184221,Silverleaf Lupine,wildflower seed,wildflower seed by region,1.49,5,0.0,0.0,0.0
w-loma-1-p,Sweet Alyssum - Wildflower Seed | Nature's Seed,wildflower seed,sweet alyssum,1.49,4,0.0,0.0,0.0
gla_185111,Great Plains Upland Game Food Plot Mix,specialty seed,specialty seed by region,1.49,3,0.0,0.0,0.0
gla_185862,Pubescent Wheatgrass,sale,individual pasture species,1.49,4,0.0,0.0,0.0
gla_355997,Pennsylvania Smartweed,florida tropics planting region,specialty seed by region,1.49,3,0.0,0.0,0.0
gla_184389,Southwest Transitional Honey Bee Pasture Mix,specialty seed,honey bee blends,1.48,1,0.0,0.0,0.0
gla_186949,Purple Clarkia,wildflower seed,,1.48,3,0.0,0.0,0.0
w-hema2-1-lb,Maximilian Sunflower - Wildflower Seed | Nature's Seed,wildflower seed,maximilian sunflower,1.48,5,0.0,0.0,0.0
w-hema2-50-p,Maximilian Sunflower - Wildflower Seed | Nature's Seed,wildflower seed,maximilian sunflower,1.48,5,0.0,0.0,0.0
pb-iwpb-1500-f,Intermountain West Poultry Forage Blend - Pasture Seed | Nature's Seed,pasture seed,intermountain west poultry forage blend,1.48,4,0.0,0.0,0.0
w-gitr-5-p,Bird’s Eye Gilia - Wildflower Seed | Nature's Seed,wildflower seed,bird’s eye gilia,1.48,7,0.0,0.0,0.0
pb-swtb,Southwest Transitional Bison Forage Mix Pasture Seed | Nature's Seed,pasture seed,southwest transitional bison forage mix,1.48,4,0.0,0.0,0.0
pg-trla-25-lb,Vinegarweed - Specialty Seed | Nature's Seed,specialty seed,vinegarweed,1.48,4,0.0,0.0,0.0
w-racoy,Yellow Prairie Coneflower Wildflower Seed | Nature's Seed,wildflower seed,yellow prairie coneflower,1.47,5,0.0,0.0,0.0
w-ipru-0.5-lb,Standing Cypress - Wildflower Seed | Nature's Seed,wildflower seed,standing cypress,1.47,1,0.0,0.0,0.0
turf-ws-1000-f,TWCA Water-Wise Shade Mix - Grass Seed | Nature's Seed,grass seed,twca water-wise shade mix,1.47,5,0.0,0.0,0.0
pg-trwi-n-50-lb,Tomcat Clover - Specialty Seed | Nature's Seed,specialty seed,tomcat clover,1.47,6,0.0,0.0,0.0
gla_185463,Florida Tropics Poultry Forage Mix,pasture seed,poultry pastures,1.47,3,0.0,0.0,0.0
w-lapl-0.25-lb,Tidy Tips - Wildflower Seed | Nature's Seed,wildflower seed,tidy tips,1.46,3,0.0,0.0,0.0
w-losc2-0.5-lb,Deerweed - Wildflower Seed | Nature's Seed,wildflower seed,deerweed,1.45,5,0.0,0.0,0.0
gla_186360,Santa Monica Mountain Cover Mix,wildflower seeds,regional wildflower mixes,1.45,2,0.0,0.0,0.0
gla_186126,Deerweed,sale,,1.45,4,0.0,0.0,0.0
gla_183460,Desert Senna,wildflower seed,wildflower seed by region,1.45,4,0.0,0.0,0.0
pg-hobrc2-50-lb,California Barley - Pasture Seed | Nature's Seed,pasture seed,california barley,1.44,2,0.0,0.0,0.0
pb-iwhb-2000-f,Intermountain West Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,intermountain west honey bee pasture blend,1.43,2,0.0,0.0,0.0
gla_183077,Lemon Mint,sale,wildflower seed by region,1.42,3,0.0,0.0,0.0
gla_183006,Drummond Phlox,wildflower seed,wildflower seed by region,1.42,1,0.0,0.0,0.0
11210703124277953021,Plains Prairie Mix,,,1.42,4,0.0,0.0,0.0
w-arpl-50-p,Prickly Poppy - Wildflower Seed | Nature's Seed,wildflower seed,prickly poppy,1.41,4,0.0,0.0,0.0
w-lapl-n-1-lb,Tidy Tips - Wildflower Seed | Nature's Seed,wildflower seed,tidy tips,1.4,5,0.0,0.0,0.0
gla_184798,South-Atlantic Transitional Pollinator Mix,sale,pollinator seed blends,1.4,1,0.0,0.0,0.0
gla_355615,Stiff Goldenrod,wildflower seed,wildflower seed by region,1.39,3,0.0,0.0,0.0
w-loma-50-p,Sweet Alyssum - Wildflower Seed | Nature's Seed,wildflower seed,sweet alyssum,1.39,4,0.0,0.0,0.0
gla_183466,Parry Penstemon,sale,wildflower seed by region,1.39,3,0.0,0.0,0.0
turf-ws-500-f,TWCA Water-Wise Shade Mix - Grass Seed | Nature's Seed,grass seed,twca water-wise shade mix,1.39,5,0.0,0.0,0.0
gla_185694,Showy Milkweed,wildflower seed,wildflower seed by region,1.39,2,0.0,0.0,0.0
gla_187400,Great Blue Lobella,wildflower seed,wildflower seed by region,1.38,1,0.0,0.0,0.0
w-gitr-0.25-lb,Bird’s Eye Gilia - Wildflower Seed | Nature's Seed,wildflower seed,bird’s eye gilia,1.38,8,0.0,0.0,0.0
w-cohe-50-p,Chinese Houses - Wildflower Seed | Nature's Seed,wildflower seed,chinese houses,1.38,5,0.0,0.0,0.0
w-diaua-0.25-lb,Monkeyflower - Wildflower Seed | Nature's Seed,wildflower seed,monkeyflower,1.37,7,0.0,0.0,0.0
pb-sshb,Southern Subtropics Honey Bee Pasture Mix Specialty Seed | Nature's Seed,specialty seed,southern subtropics honey bee pasture mix,1.36,6,0.0,0.0,0.0
pg-elda-25-lb,Dahurian Wildrye - Pasture Seed | Nature's Seed,pasture seed,dahurian wildrye,1.36,4,0.0,0.0,0.0
w-cecy-0.5-lb,Bachelor Button - Wildflower Seed | Nature's Seed,wildflower seed,bachelor button,1.36,5,0.0,0.0,0.0
gla_186390,TWCA Water-Wise Heavy Traffic Mix,lawn seed,fescue grass seed,1.36,5,0.0,0.0,0.0
pg-elda-10-lb,Dahurian Wildrye - Pasture Seed | Nature's Seed,pasture seed,dahurian wildrye,1.35,6,0.0,0.0,0.0
gla_185756,Eastern Red Columbine,wildflower seed,wildflower seed by region,1.34,2,0.0,0.0,0.0
gla_186600,Six Weeks Fescue,pasture seed,individual pasture species,1.34,1,0.0,0.0,0.0
gla_187438,Lead Plant,heartland collection,wildflower seed by region,1.33,1,0.0,0.0,0.0
w-coti-0.5-lb,Plains Coreopsis - Wildflower Seed | Nature's Seed,wildflower seed,plains coreopsis,1.33,3,0.0,0.0,0.0
gla_186011,Venus Penstemon,wildflower seed,individual wildflower species,1.33,1,0.0,0.0,0.0
gla_183088,Shirley Poppy,wildflower seed,wildflower seed by region,1.32,2,0.0,0.0,0.0
gla_184943,Florida Tropics Erosion Control Mix,specialty seed,specialty seed by region,1.31,1,0.0,0.0,0.0
gla_187145,Woolly Sunflower,wildflower seed,wildflower seed by region,1.31,1,0.0,0.0,0.0
gla_184103,Coulter's Globemallow,wildflower seed,wildflower seed by region,1.3,3,0.0,0.0,0.0
w-phim-n-1-lb,Imbricate Phacelia - Wildflower Seed | Nature's Seed,wildflower seed,imbricate phacelia,1.3,5,0.0,0.0,0.0
wb-an,Annual Wildflower Mix | Nature's Seed,wildflower seed,annual wildflower mix,1.3,2,0.0,0.0,0.0
w-isme5-0.5-lb,Coastal Goldenbush - Wildflower Seed | Nature's Seed,wildflower seed,coastal goldenbush,1.3,4,0.0,0.0,0.0
w-cola-50-p,Lance-Leaved Coreopsis - Wildflower Seed | Nature's Seed,wildflower seed,lance-leaved coreopsis,1.29,5,0.0,0.0,0.0
w-gica-1-p,Globe Gilia - Wildflower Seed | Nature's Seed,wildflower seed,globe gilia,1.29,7,0.0,0.0,0.0
gla_184438,Tortoise Forage Mix,pasture seed,,1.29,1,0.0,0.0,0.0
w-chal-0.5-lb,Wallflower - Wildflower Seed | Nature's Seed,wildflower seed,wallflower,1.29,6,0.0,0.0,0.0
gla_355796,Fowl Manna Grass,heartland collection,pasture seed by region,1.28,4,0.0,0.0,0.0
w-lude-n-1-lb,Golden Lupine - Wildflower Seed | Nature's Seed,wildflower seed,golden lupine,1.28,10,0.0,0.0,0.0
gla_184210,Scarlet Globemallow,wildflower seed,wildflower seed by region,1.27,2,0.0,0.0,0.0
w-cecy-5-p,Bachelor Button - Wildflower Seed | Nature's Seed,wildflower seed,bachelor button,1.27,3,0.0,0.0,0.0
gla_183393,Mexican Gold Poppy,wildflower seed,wildflower seed by region,1.27,4,0.0,0.0,0.0
gla_187483,Obedient Plant,wildflower seed,wildflower seed by region,1.27,2,0.0,0.0,0.0
gla_187318,False Boneset,heartland collection,,1.27,1,0.0,0.0,0.0
gla_183787,Florida Tropics Dairy Cow Forage Mix,pasture seed,cattle pastures,1.26,3,0.0,0.0,0.0
gla_185374,Indian Ricegrass,pasture seed,individual pasture species,1.26,4,0.0,0.0,0.0
gla_355846,Praire Cord Grass,great lakes / new england planting region,individual pasture species,1.26,5,0.0,0.0,0.0
w-erla-n-50-p,Woolly Sunflower - Wildflower Seed | Nature's Seed,wildflower seed,woolly sunflower,1.26,4,0.0,0.0,0.0
gla_183670,Intermountain West Beef Cattle Forage Mix,pasture seed,cattle pastures,1.26,3,0.0,0.0,0.0
w-gapu-50-p,Firewheel - Wildflower Seed | Nature's Seed,wildflower seed,firewheel,1.25,4,0.0,0.0,0.0
w-oebi-1-lb,Yellow Evening Primrose - Wildflower Seed | Nature's Seed,wildflower seed,yellow evening primrose,1.25,7,0.0,0.0,0.0
pg-atpo-50-lb,Cattle Spinach - Specialty Seed | Nature's Seed,specialty seed,cattle spinach,1.25,1,0.0,0.0,0.0
gla_185839,Lacy Phacelia,great plains planting region,,1.25,1,0.0,0.0,0.0
w-phta-n-0.5-lb,Lacy Phacelia - Wildflower Seed | Nature's Seed,wildflower seed,lacy phacelia,1.24,5,0.0,0.0,0.0
gla_185132,Southwest Semi-Arid Steppe Upland Game Food Plot Mix,specialty seed,specialty seed by region,1.24,2,0.0,0.0,0.0
pg-vumi-n-10-lb,Small Fescue - Pasture Seed | Nature's Seed,pasture seed,small fescue,1.23,10,0.0,0.0,0.0
gla_187077,Compact Bioswale Mix,specialty seed,,1.23,2,0.0,0.0,0.0
wb-bfp-1000-f,Butterfly Pollinator Mix - Wildflower Seed | Nature's Seed,wildflower seed,butterfly pollinator mix,1.23,2,0.0,0.0,0.0
5459489804714972818,Kentucky Bluegrass and Perennial Ryegrass Mix,,,1.23,2,0.0,0.0,0.0
w-bamu-0.25-lb,Desert Marigold - Wildflower Seed | Nature's Seed,wildflower seed,desert marigold,1.22,5,0.0,0.0,0.0
pb-pswpg-1-a,Pacific Southwest Pig Forage Mix - | Nature's Seed,pacific southwest pig forage mix,,1.22,4,0.0,0.0,0.0
pg-hobrc2-10-lb,California Barley - Pasture Seed | Nature's Seed,pasture seed,california barley,1.22,2,0.0,0.0,0.0
w-lumi-0.5-lb,Ed Gedlings Lupine - Wildflower Seed | Nature's Seed,wildflower seed,ed gedlings lupine,1.22,4,0.0,0.0,0.0
gla_184116,Garden Cosmos,wildflower seed,wildflower seed by region,1.22,1,0.0,0.0,0.0
w-ammei2-n-1-lb,Small-Flowered Fiddleneck - Wildflower Seed | Nature's Seed,wildflower seed,small-flowered fiddleneck,1.22,13,0.0,0.0,0.0
15124275320793180043,Tall Fescue - Nature's Seed,,,1.22,1,0.0,0.0,0.0
gla_355945,Fox Sedge,specialty seed,specialty seed by region,1.22,2,0.0,0.0,0.0
pb-swtpg-1-a,Southwest Transitional Pig Forage Mix - | Nature's Seed,southwest transitional pig forage mix,,1.22,2,0.0,0.0,0.0
w-diba-50-p,Sweet William - Wildflower Seed | Nature's Seed,wildflower seed,sweet william,1.22,5,0.0,0.0,0.0
gla_183740,Great Plains Dairy Cow Forage Mix,pasture seed,cattle pastures,1.21,2,0.0,0.0,0.0
w-bamu-50-p,Desert Marigold - Wildflower Seed | Nature's Seed,wildflower seed,desert marigold,1.21,5,0.0,0.0,0.0
w-luna-n-50-p,Sky Lupine - Wildflower Seed | Nature's Seed,wildflower seed,sky lupine,1.21,3,0.0,0.0,0.0
14773223333843705228,Prairie Native Drought-Tolerant & Erosion Control Mix,,,1.2,4,0.0,0.0,0.0
w-laod-50-p,Sweet Pea - Wildflower Seed | Nature's Seed,wildflower seed,sweet pea,1.2,7,0.0,0.0,0.0
gla_187669,Silky Aster,wildflower seed,wildflower seed by region,1.2,2,0.0,0.0,0.0
gla_355823,Keystone Peas,pasture seed,individual pasture species,1.19,4,0.0,0.0,0.0
pb-sshb-1000-f,Southern Subtropics Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,southern subtropics honey bee pasture blend,1.19,3,0.0,0.0,0.0
w-luna-50-p,Sky Lupine - Wildflower Seed | Nature's Seed,wildflower seed,sky lupine,1.19,4,0.0,0.0,0.0
w-diba-1-lb,Sweet William - Wildflower Seed | Nature's Seed,wildflower seed,sweet william,1.18,3,0.0,0.0,0.0
gla_184228,Nelson Globemallow,wildflower seed,wildflower seed by region,1.18,1,0.0,0.0,0.0
pb-swthb-2.5-a,Southwest Transitional Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,southwest transitional honey bee pasture blend,1.18,2,0.0,0.0,0.0
w-ammei2-n-5-p,Small-Flowered Fiddleneck - Wildflower Seed | Nature's Seed,wildflower seed,small-flowered fiddleneck,1.18,7,0.0,0.0,0.0
gla_186138,Ed Gedling Lupine,wildflower seed,,1.18,2,0.0,0.0,0.0
w-phta-n-5-p,Lacy Phacelia - Wildflower Seed | Nature's Seed,wildflower seed,lacy phacelia,1.18,3,0.0,0.0,0.0
gla_185797,Shasta Daisy,sale,,1.18,1,0.0,0.0,0.0
gla_186339,Showy Penstemon,wildflower seed,,1.17,2,0.0,0.0,0.0
gla_183256,Wallflower,wildflower seed,wildflower seed by region,1.17,2,0.0,0.0,0.0
pb-ssapb-500-f,Southwest Semi-Arid Steppe Poultry Forage Blend - Pasture Seed | Nature's Seed,pasture seed,southwest semi-arid steppe poultry forage blend,1.16,1,0.0,0.0,0.0
w-lubi-n-1-lb,Miniature Lupine - Wildflower Seed | Nature's Seed,wildflower seed,miniature lupine,1.16,7,0.0,0.0,0.0
pb-pswbg-2.5-a,Pacific Southwest Big Game Food Plot Blend - Specialty Seed | Nature's Seed,specialty seed,pacific southwest big game food plot blend,1.16,6,0.0,0.0,0.0
w-diba-0.25-lb,Sweet William - Wildflower Seed | Nature's Seed,wildflower seed,sweet william,1.16,6,0.0,0.0,0.0
w-clun-1-lb,Mountain Garland - Wildflower Seed | Nature's Seed,wildflower seed,mountain garland,1.15,6,0.0,0.0,0.0
gla_185950,Winterfat,pasture seed,individual pasture species,1.15,5,0.0,0.0,0.0
w-ruam,Clasping Coneflower Wildflower Seed | Nature's Seed,wildflower seed,clasping coneflower,1.15,6,0.0,0.0,0.0
w-laod-1-p,Sweet Pea - Wildflower Seed | Nature's Seed,wildflower seed,sweet pea,1.15,2,0.0,0.0,0.0
pg-eltr-10-lb,Creeping Wildrye - Pasture Seed | Nature's Seed,pasture seed,creeping wildrye,1.14,5,0.0,0.0,0.0
w-cosu-0.5-lb,Sulphur Cosmos - Wildflower Seed | Nature's Seed,wildflower seed,sulphur cosmos,1.14,4,0.0,0.0,0.0
w-cobi-1-lb,Garden Cosmos - Wildflower Seed | Nature's Seed,wildflower seed,garden cosmos,1.14,5,0.0,0.0,0.0
pb-pswb-0.5-a,Pacific Southwest Bison Forage Blend - Pasture Seed | Nature's Seed,pasture seed,pacific southwest bison forage blend,1.14,3,0.0,0.0,0.0
pb-pswug-1-a,Pacific Southwest Upland Game Food Plot Blend - Specialty Seed | Nature's Seed,specialty seed,pacific southwest upland game food plot blend,1.14,2,0.0,0.0,0.0
pb-pswb,Pacific Southwest Bison Forage Mix Pasture Seed | Nature's Seed,pasture seed,pacific southwest bison forage mix,1.14,2,0.0,0.0,0.0
w-phim-n-50-p,Imbricate Phacelia - Wildflower Seed | Nature's Seed,wildflower seed,imbricate phacelia,1.14,3,0.0,0.0,0.0
gla_186040,Golden Lupine,wildflower seed,individual wildflower species,1.13,1,0.0,0.0,0.0
w-spmu-1-p,Munro Globemallow - Wildflower Seed | Nature's Seed,wildflower seed,munro globemallow,1.13,6,0.0,0.0,0.0
w-acla-n-0.5-lb,Western Yarrow - Wildflower Seed | Nature's Seed,wildflower seed,western yarrow,1.13,4,0.0,0.0,0.0
pb-sathb-1500-f,South-Atlantic Transitional Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,south-atlantic transitional honey bee pasture blend,1.13,3,0.0,0.0,0.0
gla_184229,Nelson Globemallow,wildflower seed,wildflower seed by region,1.12,3,0.0,0.0,0.0
gla_184164,Mountain Lupine,sale,wildflower seed by region,1.12,2,0.0,0.0,0.0
gla_184248,Sweet Alyssum,sale,wildflower seed by region,1.12,4,0.0,0.0,0.0
w-grst3-n-0.5-lb,Coastal Gumweed - Wildflower Seed | Nature's Seed,wildflower seed,coastal gumweed,1.12,3,0.0,0.0,0.0
w-diba-5-p,Sweet William - Wildflower Seed | Nature's Seed,wildflower seed,sweet william,1.12,3,0.0,0.0,0.0
pb-iwwfr,Intermountain West Wildfire Resistant Mix Specialty Seed | Nature's Seed,specialty seed,intermountain west wildfire resistant mix,1.12,3,0.0,0.0,0.0
w-ersp-1-p,Aspen Daisy - Wildflower Seed | Nature's Seed,wildflower seed,aspen daisy,1.11,4,0.0,0.0,0.0
w-assy-0.25-lb,Common Milkweed - Wildflower Seed | Nature's Seed,wildflower seed,common milkweed,1.1,4,0.0,0.0,0.0
gla_183312,Utah Sweetvetch,wildflower seed,wildflower seed by region,1.1,1,0.0,0.0,0.0
gla_187218,Black Samson,heartland collection,,1.09,1,0.0,0.0,0.0
w-coti-1-p,Plains Coreopsis - Wildflower Seed | Nature's Seed,wildflower seed,plains coreopsis,1.09,4,0.0,0.0,0.0
gla_183704,Florida Tropics Beef Cattle Forage Mix,pasture seed,cattle pastures,1.09,2,0.0,0.0,0.0
pb-sshb-2.5-a,Southern Subtropics Honey Bee Pasture Blend - Specialty Seed | Nature's Seed,specialty seed,southern subtropics honey bee pasture blend,1.09,2,0.0,0.0,0.0
wb-sg-1000-f,Sierra Garden Wildflower Mix - Wildflower Seed | Nature's Seed,wildflower seed,sierra garden wildflower mix,1.09,2,0.0,0.0,0.0
pb-ftal-0.5-a,Florida Tropics Alpaca/Llama Forage Blend - Pasture Seed | Nature's Seed,pasture seed,florida tropics alpaca/llama forage blend,1.08,1,0.0,0.0,0.0
gla_186330,Purple Alyssum,wildflower seed,wildflower seed by region,1.07,2,0.0,0.0,0.0
